/* DATA DESCRIPTION:
Citation:	De Luca, Enrica; Weigelt, Alexandra; Schmid, Bernhard; Fischer, Markus (2016): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2010). PANGAEA, https://doi.org/10.1594/PANGAEA.866305, 
B2A19	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																							136.00				5.00																																		1.20	0.00	6.00	141.00
B2A19	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																							114.50				18.50																																		0.60	0.00	11.00	133.00
B2A19	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																							81.00				0.63																																		0.00	0.68	0.00	81.63
B2A19	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																							73.00				2.00																																		0.00	0.00	1.52	75.00
B2A19	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																							77.00				1.31																																		0.00	0.34	0.76	78.31
B2A20	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																						101.00																																	3.78						0.00	0.00	36.00	104.78
B2A20	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																						122.00																																	0.00						0.00	0.00	41.00	122.00
B2A20	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																						111.50																																	1.89						0.00	0.00	38.50	113.39
B2A20	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																						144.00																																	0.00						0.00	0.31	4.00	144.00
B2A20	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																						103.00																																	0.00						0.00	0.00	0.23	103.00
B2A20	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																						123.50																																	0.00						0.00	0.16	2.12	123.50
B2A21	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																					0.00		4.00													75.00		63.00									0.00			1.22	19.00		0.00								0.83	1.22	15.00	162.22
B2A21	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																					0.00		28.00													34.00		122.00									0.00			0.00	0.00		0.00								0.00	0.00	52.00	184.00
B2A21	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																					0.00		16.00													54.50		92.50									0.00			0.61	9.50		0.00								0.42	0.61	33.50	173.11
B2A21	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																					6.00		5.07													8.00		105.00									0.00			0.22	0.00		0.00								0.00	1.31	13.00	124.29
B2A21	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																					26.00		40.00													0.00		61.00									0.00			0.03	0.00		0.00								0.00	4.00	23.00	127.03
B2A21	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																					16.00		22.54													4.00		83.00									0.00			0.12	0.00		0.00								0.00	2.65	18.00	125.66
B2A22	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0							0		99.00				0.00		24.00	0.00													46.00		0.00			0.00												90.00	0.00		46.00	14.00			3.00				0.00		0.00	0.00	0.00	8.00	52.00	322.00
B2A22	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0							0		12.00				0.00		23.00	102.00													63.00		0.00			0.00												4.00	0.00		39.00	16.00			0.00				0.00		0.00	0.51	0.00	7.61	53.00	259.51
B2A22	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0							0		55.50				0.00		23.50	51.00													54.50		0.00			0.00												47.00	0.00		42.50	15.00			1.50				0.00		0.00	0.26	0.00	7.80	52.50	290.75
B2A22	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0							0		0.00				0.00		1.77	55.00													90.00		0.00			17.00												5.00	0.00		4.76	1.48			0.00				0.00		0.00	3.48	0.00	6.38	8.00	178.49
B2A22	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0							0		0.00				0.00		1.70	49.00													47.00		0.00			0.00												0.75	0.00		11.00	7.00			0.00				0.00		0.00	0.00	4.02	3.06	12.00	116.45
B2A22	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0							0		0.00				0.00		1.74	52.00													68.50		0.00			8.50												2.88	0.00		7.88	4.24			0.00				0.00		0.00	1.74	2.01	4.72	10.00	147.47
B3A01	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																						54.00																							-9999.00	0.62	14.00	54.00
B3A01	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																						27.00																							0.00	0.00	23.00	27.00
B3A01	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																						40.50																							0.00	0.31	18.50	40.50
B3A01	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																						133.00																							0.00	0.00	28.00	133.00
B3A01	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																						125.00																							0.00	0.00	25.00	125.00
B3A01	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																						129.00																							0.00	0.00	26.50	129.00
B3A02	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0									6.00																								0.00																												0.00	0.22	42.00	6.00
B3A02	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0									10.00																								3.48																												0.00	0.00	14.00	13.48
B3A02	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0									8.00																								1.74																												0.00	0.11	28.00	9.74
B3A02	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0									10.00																								0.00																												0.00	0.45	157.00	10.00
B3A02	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0									30.00																								0.00																												0.00	2.25	163.00	30.00
B3A02	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0									20.00																								0.00																												0.00	1.35	160.00	20.00
B3A03	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0													0.74										54.00																																		1.76			10.00	0.00	0.00	34.00	66.50
B3A03	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0													0.00										82.00																																		0.00			0.30	0.00	0.93	38.00	82.30
B3A03	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0													0.37										68.00																																		0.88			5.15	0.00	0.46	36.00	74.40
B3A03	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0													4.94										138.00																																		0.27			15.00	0.00	1.51	9.00	158.21
B3A03	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0													0.00										174.00																																		0.00			1.41	0.00	4.30	3.50	175.41
B3A03	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0													2.47										156.00																																		0.14			8.21	0.00	2.90	6.25	166.81
B3A04	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.90		518.00				0	1.72		3.10	0.97				13.00	50.00																																													0.56	20.00	99.00	589.69
B3A04	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.00		170.00				0	3.32		0.26	0.00				0.26	23.00																																													0.00	1.28	2.87	199.84
B3A04	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.95		344.00				0	2.52		1.68	0.48				6.63	36.50																																													0.28	10.64	50.94	394.76
B3A04	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.00		132.00				0	5.28		1.10	0.00				0.26	33.00																																													2.06	16.00	141.00	172.64
B3A04	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.87		142.00				0	3.75		0.92	0.00				4.10	13.00																																													2.50	9.00	10.00	167.64
B3A04	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.44		137.00				0	4.51		1.01	0.00				2.18	23.00																																													2.28	12.50	75.50	170.14
B3A05	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			21.00										25.00															0.00												49.00								0.00			0.00				0.00				0.23	1.46	142.00	95.00
B3A05	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			0.00										21.00															0.00												88.00								0.00			0.00				0.00				0.00	0.00	34.00	109.00
B3A05	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			10.50										23.00															0.00												68.50								0.00			0.00				0.00				0.12	0.73	88.00	102.00
B3A05	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			0.20										2.46															0.00												71.00								3.00			0.00				0.00				0.00	0.85	19.00	76.66
B3A05	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.58			0.00										4.95															0.00												36.00								52.00			0.00				0.00				3.00	1.68	39.00	93.53
B3A05	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.29			0.10										3.70															0.00												53.50								27.50			0.00				0.00				1.50	1.26	29.00	85.09
B3A06	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0										115.00																																																			0.00	0.00	14.00	115.00
B3A06	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0										140.00																																																			0.00	0.33	1.44	140.00
B3A06	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0										127.50																																																			0.00	0.16	7.72	127.50
B3A06	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0										164.00																																																			0.00	0.00	2.83	164.00
B3A06	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0										153.00																																																			0.00	63.00	24.00	153.00
B3A06	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0										158.50																																																			0.00	31.50	13.41	158.50
B3A07	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00					0.00													0.00		0.46														6.33		18.00									0.00		157.00								0.00	0.00	32.00	181.79
B3A07	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00					0.00													0.00		0.49														39.00		135.00									0.00		0.00								0.00	0.00	19.98	174.49
B3A07	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00					0.00													0.00		0.48														22.66		76.50									0.00		78.50								0.00	0.00	25.99	178.14
B3A07	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00					0.00													0.00		1.70														136.00		59.00									0.00		0.35								0.00	0.00	37.00	197.05
B3A07	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00					0.00													0.00		1.50														21.00		6.07									0.00		0.00								0.00	0.00	79.00	28.57
B3A07	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00					0.00													0.00		1.60														78.50		32.53									0.00		0.18								0.00	0.00	58.00	112.81
B3A08	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0								67.00	41.00																																																				0.00	0.00	83.00	108.00
B3A08	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0								13.00	108.00																																																				0.00	0.00	125.00	121.00
B3A08	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0								40.00	74.50																																																				0.00	0.00	104.00	114.50
B3A08	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0								28.00	95.00																																																				0.00	23.00	57.00	123.00
B3A08	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0								12.00	49.00																																																				0.00	4.26	30.00	61.00
B3A08	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0								20.00	72.00																																																				0.00	13.63	43.50	92.00
B3A09	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.00	0.00	141.00	21.00	7.00	0.40	0	0.00	1.95	0.18	0.00	0.00	0.00	0.30	2.75	4.38																																													0.00	4.00	15.00	189.96
B3A09	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	57.00	14.20	21.00	0.00	0	21.32	0.00	3.00	0.36	0.00	0.00	0.00	1.69	59.00																																													0.00	2.13	1.62	177.57
B3A09	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.50	0.00	99.00	17.60	14.00	0.20	0	10.66	0.98	1.59	0.18	0.00	0.00	0.15	2.22	31.69																																													0.00	3.06	8.31	183.76
B3A09	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.00	0.00	140.00	23.00	39.00	0.00	0	1.40	0.68	0.94	1.18	0.00	0.00	1.08	0.40	6.00																																													7.56	26.00	0.31	222.68
B3A09	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	19.00	0.00	67.00	65.00	6.00	0.00	0	0.50	1.09	0.62	0.00	0.00	0.00	0.00	2.98	0.74																																													7.00	29.00	9.00	162.93
B3A09	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.00	0.00	103.50	44.00	22.50	0.00	0	0.95	0.88	0.78	0.59	0.00	0.00	0.54	1.69	3.37																																													7.28	27.50	4.66	192.81
B3A11	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0					177.00										2.00							1.53			0.41																																				0.00	2.32	21.00	180.94
B3A11	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0					155.00										0.20							0.06			0.30																																				0.00	1.63	15.00	155.56
B3A11	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0					166.00										1.10							0.80			0.36																																				0.00	1.98	18.00	168.25
B3A11	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0					142.00										0.36							0.45			0.23																																				5.98	38.00	21.00	143.04
B3A11	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0					132.00										0.28							0.00			1.58																																				0.00	38.00	7.00	133.86
B3A11	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0					137.00										0.32							0.22			0.90																																				2.99	38.00	14.00	138.45
B3A12	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																	2.00												0.00	0.00	56.00	2.00
B3A12	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																	18.00												0.00	2.47	65.00	18.00
B3A12	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																	10.00												0.00	1.24	60.50	10.00
B3A12	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																	30.00												0.00	1.68	107.00	30.00
B3A12	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																	19.00												-9999.00	-9999.00	122.00	19.00
B3A12	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																	24.50												0.00	1.68	114.50	24.50
B3A13	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	21.00	0.51			177.00										1.10																																														3.87	0.00	35.00	199.61
B3A13	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.00	0.00			129.00										3.36																																														0.00	4.47	20.00	146.36
B3A13	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.50	0.26			153.00										2.23																																														1.94	2.23	27.50	172.99
B3A13	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.54	0.00			123.00										0.44																																														3.68	22.00	15.00	133.98
B3A13	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00			163.00										0.00																																														0.00	0.00	0.38	163.00
B3A13	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.27	0.00			143.00										0.22																																														1.84	11.00	7.69	148.49
B3A14	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.79	0.00	292.00	0.00	42.00	0.00	0	38.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.24	0.02	0.00	12.00	26.00	0.00	0.00	0.00	0.00	0.20	0.00	0.05	0.00	0.00	0	0.00	0.00	10.00	0.00	0.00	0.04	0.00	0.04	0.01	3.37	0.00	7.00	0.00	0.60	0.00	0.00	26.00	34.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	24.00	0.00	11.00	0.00	525.36
B3A14	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	134.00	0.20	0.00	0.00	0	13.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	3.51	0.00	0.00	0.22	0.00	0.00	28.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	52.00	0.00	5.00	0.20	0.00	29.00	0.15	0.00	0.00	0.00	0.59	0.00	0.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.16	0.00	0.00	0.00	5.00	-9999.00	304.03
