538_Reich_et_al-2016-mre141_Nitrogen_mineralization_rate,Date,Plot,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Water Treatment ,Temp Treatment ,Depth,Sub Sample,Mass (g/m2)
28,8/1/2011,293,5,Cenrich,Nenrich,9,4,M,,,H2Oneg,,40-100,Fine,161.55
28,8/1/2011,294,5,Cenrich,Nenrich,9,4,M,,,,,0-20,Coarse,122.11
28,8/1/2011,294,5,Cenrich,Nenrich,9,4,M,,,,,0-20,Crowns,221.12
28,8/1/2011,294,5,Cenrich,Nenrich,9,4,M,,,,,0-20,Fine,623.76
28,8/1/2011,295,5,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Coarse,31.35
28,8/1/2011,295,5,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Crowns,0
28,8/1/2011,295,5,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,19.8
28,8/1/2011,296,5,Cenrich,Nenrich,4,1,S,,Forb,,,0-20,Coarse,105.61
28,8/1/2011,296,5,Cenrich,Nenrich,4,1,S,,Forb,,,0-20,Crowns,70.96
28,8/1/2011,296,5,Cenrich,Nenrich,4,1,S,,Forb,,,0-20,Fine,199.67
28,8/1/2011,297,5,Cenrich,Namb,4,2,M,,,,,0-20,Coarse,120.46
28,8/1/2011,297,5,Cenrich,Namb,4,2,M,,,,,0-20,Crowns,31.35
28,8/1/2011,297,5,Cenrich,Namb,4,2,M,,,,,0-20,Fine,328.38
28,8/1/2011,298,5,Cenrich,Nenrich,4,1,S,,Legume,,,0-20,Coarse,136.96
28,8/1/2011,298,5,Cenrich,Nenrich,4,1,S,,Legume,,,0-20,Crowns,1.65
28,8/1/2011,298,5,Cenrich,Nenrich,4,1,S,,Legume,,,0-20,Fine,29.7
28,8/1/2011,299,5,Cenrich,Namb,9,4,M,,,H2Oamb,,0-20,Coarse,19.8
28,8/1/2011,299,5,Cenrich,Namb,9,4,M,,,H2Oamb,,20-40,Coarse,3.3
28,8/1/2011,299,5,Cenrich,Namb,9,4,M,,,H2Oamb,,40-100,Coarse,17.33
28,8/1/2011,299,5,Cenrich,Namb,9,4,M,,,H2Oamb,,0-20,Crowns,425.74
28,8/1/2011,299,5,Cenrich,Namb,9,4,M,,,H2Oamb,,0-20,Fine,480.2
28,8/1/2011,299,5,Cenrich,Namb,9,4,M,,,H2Oamb,,20-40,Fine,77.56
28,8/1/2011,299,5,Cenrich,Namb,9,4,M,,,H2Oamb,,40-100,Fine,49.83
28,8/1/2011,300,5,Cenrich,Namb,9,4,M,,,,,0-20,Coarse,217.82
28,8/1/2011,300,5,Cenrich,Namb,9,4,M,,,,,0-20,Crowns,41.25
28,8/1/2011,300,5,Cenrich,Namb,9,4,M,,,,,0-20,Fine,382.84
28,8/1/2011,301,5,Cenrich,Nenrich,16,4,M,,,,,0-20,Coarse,191.42
28,8/1/2011,301,5,Cenrich,Nenrich,16,4,M,,,,,0-20,Crowns,277.23
28,8/1/2011,301,5,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,821.78
28,8/1/2011,302,5,Cenrich,Namb,4,1,S,,Forb,,,0-20,Coarse,0
28,8/1/2011,302,5,Cenrich,Namb,4,1,S,,Forb,,,0-20,Crowns,0
28,8/1/2011,302,5,Cenrich,Namb,4,1,S,,Forb,,,0-20,Fine,54.46
28,8/1/2011,303,5,Cenrich,Namb,4,1,S,,C-4,,,0-20,Coarse,13.2
28,8/1/2011,303,5,Cenrich,Namb,4,1,S,,C-4,,,0-20,Crowns,402.64
28,8/1/2011,303,5,Cenrich,Namb,4,1,S,,C-4,,,0-20,Fine,613.86
28,8/1/2011,304,5,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Coarse,0
28,8/1/2011,304,5,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Crowns,0
28,8/1/2011,304,5,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,46.2
28,8/1/2011,305,5,Cenrich,Namb,4,2,M,,,,,0-20,Coarse,232.67
28,8/1/2011,305,5,Cenrich,Namb,4,2,M,,,,,0-20,Crowns,1.65
28,8/1/2011,305,5,Cenrich,Namb,4,2,M,,,,,0-20,Fine,36.3
28,8/1/2011,306,6,Camb,Namb,16,4,M,,,,,0-20,Coarse,275.58
28,8/1/2011,306,6,Camb,Namb,16,4,M,,,,,0-20,Crowns,87.46
28,8/1/2011,306,6,Camb,Namb,16,4,M,,,,,0-20,Fine,714.52
28,8/1/2011,307,6,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,57.76
28,8/1/2011,307,6,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,19.8
28,8/1/2011,307,6,Camb,Nenrich,16,4,M,,,,,0-20,Fine,656.77
28,8/1/2011,308,6,Camb,Namb,9,4,M,,,H2Oneg,,0-20,Coarse,127.06
28,8/1/2011,308,6,Camb,Namb,9,4,M,,,H2Oneg,,20-40,Coarse,0
28,8/1/2011,308,6,Camb,Namb,9,4,M,,,H2Oneg,,40-100,Coarse,0
28,8/1/2011,308,6,Camb,Namb,9,4,M,,,H2Oneg,,0-20,Crowns,102.31
28,8/1/2011,308,6,Camb,Namb,9,4,M,,,H2Oneg,,0-20,Fine,308.58
28,8/1/2011,308,6,Camb,Namb,9,4,M,,,H2Oneg,,20-40,Fine,23.1
28,8/1/2011,308,6,Camb,Namb,9,4,M,,,H2Oneg,,40-100,Fine,40.26
28,8/1/2011,309,6,Camb,Namb,4,3,M,,,,,0-20,Coarse,18.15
28,8/1/2011,309,6,Camb,Namb,4,3,M,,,,,0-20,Crowns,0
28,8/1/2011,309,6,Camb,Namb,4,3,M,,,,,0-20,Fine,89.11
28,8/1/2011,310,6,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,0-20,Coarse,14.85
28,8/1/2011,310,6,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,0-20,Crowns,66.01
28,8/1/2011,310,6,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,112.21
28,8/1/2011,311,6,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,75.91
28,8/1/2011,311,6,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,105.61
28,8/1/2011,311,6,Camb,Nenrich,16,4,M,,,,,0-20,Fine,414.19
28,8/1/2011,312,6,Camb,Namb,9,4,M,,,,,0-20,Coarse,283.83
28,8/1/2011,312,6,Camb,Namb,9,4,M,,,,,0-20,Crowns,8.25
28,8/1/2011,312,6,Camb,Namb,9,4,M,,,,,0-20,Fine,297.03
28,8/1/2011,313,6,Camb,Namb,4,1,S,,Forb,,,0-20,Coarse,0
28,8/1/2011,313,6,Camb,Namb,4,1,S,,Forb,,,0-20,Crowns,0
28,8/1/2011,313,6,Camb,Namb,4,1,S,,Forb,,,0-20,Fine,49.5
28,8/1/2011,314,6,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0-20,Coarse,229.37
28,8/1/2011,314,6,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0-20,Crowns,0
28,8/1/2011,314,6,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0-20,Fine,72.61
28,8/1/2011,315,6,Camb,Namb,4,1,S,,C-4,,,0-20,Coarse,3.3
28,8/1/2011,315,6,Camb,Namb,4,1,S,,C-4,,,0-20,Crowns,21.45
28,8/1/2011,315,6,Camb,Namb,4,1,S,,C-4,,,0-20,Fine,156.77
28,8/1/2011,316,6,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,0-20,Coarse,8.25
28,8/1/2011,316,6,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,0-20,Crowns,0
28,8/1/2011,316,6,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,0-20,Fine,49.5
28,8/1/2011,317,6,Camb,Nenrich,4,2,M,,,,,0-20,Coarse,39.6
28,8/1/2011,317,6,Camb,Nenrich,4,2,M,,,,,0-20,Crowns,69.31
28,8/1/2011,317,6,Camb,Nenrich,4,2,M,,,,,0-20,Fine,409.24
28,8/1/2011,318,6,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Coarse,0
28,8/1/2011,318,6,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Crowns,0
28,8/1/2011,318,6,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,14.85
28,8/1/2011,319,6,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,46.2
28,8/1/2011,319,6,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,46.2
28,8/1/2011,319,6,Camb,Nenrich,4,3,M,,,,,0-20,Fine,457.1
28,8/1/2011,320,6,Camb,Namb,9,4,M,,,H2Oamb,,0-20,Coarse,100.66
28,8/1/2011,320,6,Camb,Namb,9,4,M,,,H2Oamb,,20-40,Coarse,59.41
28,8/1/2011,320,6,Camb,Namb,9,4,M,,,H2Oamb,,40-100,Coarse,14.52
28,8/1/2011,320,6,Camb,Namb,9,4,M,,,H2Oamb,,0-20,Crowns,42.9
28,8/1/2011,320,6,Camb,Namb,9,4,M,,,H2Oamb,,0-20,Fine,283.83
28,8/1/2011,320,6,Camb,Namb,9,4,M,,,H2Oamb,,20-40,Fine,117.16
28,8/1/2011,320,6,Camb,Namb,9,4,M,,,H2Oamb,,40-100,Fine,74.09
28,8/1/2011,321,6,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,181.52
28,8/1/2011,321,6,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,62.71
28,8/1/2011,321,6,Camb,Nenrich,16,4,M,,,,,0-20,Fine,409.24
28,8/1/2011,322,6,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Coarse,311.88
28,8/1/2011,322,6,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Crowns,328.38
28,8/1/2011,322,6,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,24.75
28,8/1/2011,323,6,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,0-20,Coarse,1.65
28,8/1/2011,323,6,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,0-20,Crowns,108.91
28,8/1/2011,323,6,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,0-20,Fine,424.09
28,8/1/2011,324,6,Camb,Nenrich,9,4,M,,,H2Oamb,,0-20,Coarse,122.11
28,8/1/2011,324,6,Camb,Nenrich,9,4,M,,,H2Oamb,,20-40,Coarse,6.6
28,8/1/2011,324,6,Camb,Nenrich,9,4,M,,,H2Oamb,,40-100,Coarse,10.4
28,8/1/2011,324,6,Camb,Nenrich,9,4,M,,,H2Oamb,,0-20,Crowns,224.42
28,8/1/2011,324,6,Camb,Nenrich,9,4,M,,,H2Oamb,,0-20,Fine,386.14
28,8/1/2011,324,6,Camb,Nenrich,9,4,M,,,H2Oamb,,20-40,Fine,85.81
28,8/1/2011,324,6,Camb,Nenrich,9,4,M,,,H2Oamb,,40-100,Fine,113.04
28,8/1/2011,325,6,Camb,Namb,4,3,M,,,,,0-20,Coarse,90.76
28,8/1/2011,325,6,Camb,Namb,4,3,M,,,,,0-20,Crowns,173.27
28,8/1/2011,325,6,Camb,Namb,4,3,M,,,,,0-20,Fine,110.56
28,8/1/2011,326,6,Camb,Nenrich,4,4,S,,,,,0-20,Coarse,260.73
28,8/1/2011,326,6,Camb,Nenrich,4,4,S,,,,,0-20,Crowns,199.67
28,8/1/2011,326,6,Camb,Nenrich,4,4,S,,,,,0-20,Fine,646.86
28,8/1/2011,327,6,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Coarse,0
28,8/1/2011,327,6,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Crowns,0
28,8/1/2011,327,6,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,6.6
28,8/1/2011,328,6,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,123.76
28,8/1/2011,328,6,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,110.56
28,8/1/2011,328,6,Camb,Nenrich,4,3,M,,,,,0-20,Fine,480.2
28,8/1/2011,329,6,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,0-20,Coarse,8.25
28,8/1/2011,329,6,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,0-20,Crowns,0
28,8/1/2011,329,6,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,29.7
28,8/1/2011,330,6,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,0-20,Coarse,1.65
28,8/1/2011,330,6,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,0-20,Crowns,0
28,8/1/2011,330,6,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,0-20,Fine,14.85
28,8/1/2011,331,6,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Coarse,3.3
28,8/1/2011,331,6,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Crowns,28.05
28,8/1/2011,331,6,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,268.98
28,8/1/2011,332,6,Camb,Namb,4,4,M,,,,,0-20,Coarse,99.01
28,8/1/2011,332,6,Camb,Namb,4,4,M,,,,,0-20,Crowns,18.15
28,8/1/2011,332,6,Camb,Namb,4,4,M,,,,,0-20,Fine,491.75
28,8/1/2011,333,6,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,13.2
28,8/1/2011,333,6,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Crowns,74.26
28,8/1/2011,333,6,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Fine,397.69
28,8/1/2011,334,6,Camb,Namb,4,3,M,,,,,0-20,Coarse,226.07
28,8/1/2011,334,6,Camb,Namb,4,3,M,,,,,0-20,Crowns,6.6
28,8/1/2011,334,6,Camb,Namb,4,3,M,,,,,0-20,Fine,226.07
28,8/1/2011,335,6,Camb,Nenrich,9,4,M,,,,,0-20,Coarse,118.81
28,8/1/2011,335,6,Camb,Nenrich,9,4,M,,,,,0-20,Crowns,19.8
28,8/1/2011,335,6,Camb,Nenrich,9,4,M,,,,,0-20,Fine,701.32
28,8/1/2011,336,6,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Coarse,6.6
28,8/1/2011,336,6,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Crowns,0
28,8/1/2011,336,6,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,29.7
28,8/1/2011,337,6,Camb,Namb,4,2,S,,,,,0-20,Coarse,108.91
28,8/1/2011,337,6,Camb,Namb,4,2,S,,,,,0-20,Crowns,14.85
28,8/1/2011,337,6,Camb,Namb,4,2,S,,,,,0-20,Fine,36.3
28,8/1/2011,338,6,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Coarse,0
28,8/1/2011,338,6,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Crowns,0
28,8/1/2011,338,6,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Fine,9.9
28,8/1/2011,339,6,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,0-20,Coarse,287.13
28,8/1/2011,339,6,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,0-20,Crowns,57.76
28,8/1/2011,339,6,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,0-20,Fine,105.61
28,8/1/2011,340,6,Camb,Nenrich,4,1,S,,C-3,,,0-20,Coarse,115.51
28,8/1/2011,340,6,Camb,Nenrich,4,1,S,,C-3,,,0-20,Crowns,34.65
28,8/1/2011,340,6,Camb,Nenrich,4,1,S,,C-3,,,0-20,Fine,207.92
28,8/1/2011,341,6,Camb,Nenrich,9,4,M,,,H2Oneg,,0-20,Coarse,62.71
28,8/1/2011,341,6,Camb,Nenrich,9,4,M,,,H2Oneg,,20-40,Coarse,0
28,8/1/2011,341,6,Camb,Nenrich,9,4,M,,,H2Oneg,,40-100,Coarse,100.99
28,8/1/2011,341,6,Camb,Nenrich,9,4,M,,,H2Oneg,,0-20,Crowns,21.45
28,8/1/2011,341,6,Camb,Nenrich,9,4,M,,,H2Oneg,,0-20,Fine,156.77
28,8/1/2011,341,6,Camb,Nenrich,9,4,M,,,H2Oneg,,20-40,Fine,12.87
28,8/1/2011,341,6,Camb,Nenrich,9,4,M,,,H2Oneg,,40-100,Fine,66.67
28,8/1/2011,342,6,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Coarse,0
28,8/1/2011,342,6,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Crowns,0
28,8/1/2011,342,6,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,4.95
28,8/1/2011,343,6,Camb,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Coarse,6.6
28,8/1/2011,343,6,Camb,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Crowns,331.68
28,8/1/2011,343,6,Camb,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,562.71
28,8/1/2011,344,6,Camb,Namb,16,4,M,,,,,0-20,Coarse,69.31
28,8/1/2011,344,6,Camb,Namb,16,4,M,,,,,0-20,Crowns,128.71
28,8/1/2011,344,6,Camb,Namb,16,4,M,,,,,0-20,Fine,361.39
28,8/1/2011,345,6,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Coarse,0
28,8/1/2011,345,6,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Crowns,125.41
28,8/1/2011,345,6,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Fine,201.32
28,8/1/2011,346,6,Camb,Namb,4,4,M,,,,,0-20,Coarse,23.1
28,8/1/2011,346,6,Camb,Namb,4,4,M,,,,,0-20,Crowns,108.91
28,8/1/2011,346,6,Camb,Namb,4,4,M,,,,,0-20,Fine,387.79
28,8/1/2011,347,6,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Coarse,1.65
28,8/1/2011,347,6,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Crowns,0
28,8/1/2011,347,6,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,31.35
28,8/1/2011,348,6,Camb,Nenrich,4,1,S,,C-4,,,0-20,Coarse,28.05
28,8/1/2011,348,6,Camb,Nenrich,4,1,S,,C-4,,,0-20,Crowns,95.71
28,8/1/2011,348,6,Camb,Nenrich,4,1,S,,C-4,,,0-20,Fine,424.09
28,8/1/2011,349,6,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Coarse,3.3
28,8/1/2011,349,6,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Crowns,16.5
28,8/1/2011,349,6,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Fine,156.77
28,8/1/2011,350,6,Camb,Nenrich,4,1,S,,Legume,,,0-20,Coarse,143.56
28,8/1/2011,350,6,Camb,Nenrich,4,1,S,,Legume,,,0-20,Crowns,0
28,8/1/2011,350,6,Camb,Nenrich,4,1,S,,Legume,,,0-20,Fine,31.35
28,8/1/2011,351,6,Camb,Nenrich,4,1,S,,Forb,,,0-20,Coarse,1.65
28,8/1/2011,351,6,Camb,Nenrich,4,1,S,,Forb,,,0-20,Crowns,4.95
28,8/1/2011,351,6,Camb,Nenrich,4,1,S,,Forb,,,0-20,Fine,123.76
28,8/1/2011,352,6,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Coarse,80.86
28,8/1/2011,352,6,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Crowns,56.11
28,8/1/2011,352,6,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Fine,278.88
28,8/1/2011,353,6,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,31.35
28,8/1/2011,353,6,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,209.57
28,8/1/2011,353,6,Camb,Nenrich,4,3,M,,,,,0-20,Fine,641.91
28,8/1/2011,354,6,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,242.57
28,8/1/2011,354,6,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,79.21
28,8/1/2011,354,6,Camb,Nenrich,16,4,M,,,,,0-20,Fine,224.42
28,8/1/2011,355,6,Camb,Namb,16,4,M,,,,,0-20,Coarse,113.86
28,8/1/2011,355,6,Camb,Namb,16,4,M,,,,,0-20,Crowns,28.05
28,8/1/2011,355,6,Camb,Namb,16,4,M,,,,,0-20,Fine,493.4
28,8/1/2011,356,6,Camb,Namb,9,4,M,,,H2Oneg,,0-20,Coarse,0
28,8/1/2011,356,6,Camb,Namb,9,4,M,,,H2Oneg,,20-40,Coarse,0
28,8/1/2011,356,6,Camb,Namb,9,4,M,,,H2Oneg,,40-100,Coarse,39.77
28,8/1/2011,356,6,Camb,Namb,9,4,M,,,H2Oneg,,0-20,Crowns,280.53
28,8/1/2011,356,6,Camb,Namb,9,4,M,,,H2Oneg,,0-20,Fine,339.93
28,8/1/2011,356,6,Camb,Namb,9,4,M,,,H2Oneg,,20-40,Fine,18.15
28,8/1/2011,356,6,Camb,Namb,9,4,M,,,H2Oneg,,40-100,Fine,26.73
28,8/1/2011,357,6,Camb,Nenrich,9,4,M,,,H2Oamb,,0-20,Coarse,348.18
28,8/1/2011,357,6,Camb,Nenrich,9,4,M,,,H2Oamb,,20-40,Coarse,13.2
28,8/1/2011,357,6,Camb,Nenrich,9,4,M,,,H2Oamb,,40-100,Coarse,106.77
28,8/1/2011,357,6,Camb,Nenrich,9,4,M,,,H2Oamb,,0-20,Crowns,28.05
28,8/1/2011,357,6,Camb,Nenrich,9,4,M,,,H2Oamb,,0-20,Fine,199.67
28,8/1/2011,357,6,Camb,Nenrich,9,4,M,,,H2Oamb,,20-40,Fine,26.4
28,8/1/2011,357,6,Camb,Nenrich,9,4,M,,,H2Oamb,,40-100,Fine,44.55
28,8/1/2011,358,6,Camb,Namb,16,4,M,,,,,0-20,Coarse,141.91
28,8/1/2011,358,6,Camb,Namb,16,4,M,,,,,0-20,Crowns,23.1
28,8/1/2011,358,6,Camb,Namb,16,4,M,,,,,0-20,Fine,221.12
28,8/1/2011,359,6,Camb,Namb,4,4,S,,,,,0-20,Coarse,87.46
28,8/1/2011,359,6,Camb,Namb,4,4,S,,,,,0-20,Crowns,250.83
28,8/1/2011,359,6,Camb,Namb,4,4,S,,,,,0-20,Fine,519.8
28,8/1/2011,360,6,Camb,Nenrich,9,4,M,,,H2Oneg,,0-20,Coarse,364.69
28,8/1/2011,360,6,Camb,Nenrich,9,4,M,,,H2Oneg,,20-40,Coarse,16.5
28,8/1/2011,360,6,Camb,Nenrich,9,4,M,,,H2Oneg,,40-100,Coarse,19.64
28,8/1/2011,360,6,Camb,Nenrich,9,4,M,,,H2Oneg,,0-20,Crowns,29.7
28,8/1/2011,360,6,Camb,Nenrich,9,4,M,,,H2Oneg,,0-20,Fine,320.13
28,8/1/2011,360,6,Camb,Nenrich,9,4,M,,,H2Oneg,,20-40,Fine,34.65
28,8/1/2011,360,6,Camb,Nenrich,9,4,M,,,H2Oneg,,40-100,Fine,127.23
28,8/1/2011,361,6,Camb,Namb,9,4,M,,,H2Oamb,,0-20,Coarse,4.95
28,8/1/2011,361,6,Camb,Namb,9,4,M,,,H2Oamb,,20-40,Coarse,1.65
28,8/1/2011,361,6,Camb,Namb,9,4,M,,,H2Oamb,,40-100,Coarse,29.37
28,8/1/2011,361,6,Camb,Namb,9,4,M,,,H2Oamb,,0-20,Crowns,118.81
28,8/1/2011,361,6,Camb,Namb,9,4,M,,,H2Oamb,,0-20,Fine,301.98
28,8/1/2011,361,6,Camb,Namb,9,4,M,,,H2Oamb,,20-40,Fine,33
28,8/1/2011,361,6,Camb,Namb,9,4,M,,,H2Oamb,,40-100,Fine,74.42
28,8/1/2011,362,6,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Coarse,9.9
28,8/1/2011,362,6,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Crowns,52.81
28,8/1/2011,362,6,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,140.26
28,8/1/2011,363,6,Camb,Namb,4,1,S,,Legume,,,0-20,Coarse,28.05
28,8/1/2011,363,6,Camb,Namb,4,1,S,,Legume,,,0-20,Crowns,0
28,8/1/2011,363,6,Camb,Namb,4,1,S,,Legume,,,0-20,Fine,4.95
28,8/1/2011,364,6,Camb,Namb,4,1,S,,C-3,,,0-20,Coarse,54.46
28,8/1/2011,364,6,Camb,Namb,4,1,S,,C-3,,,0-20,Crowns,56.11
28,8/1/2011,364,6,Camb,Namb,4,1,S,,C-3,,,0-20,Fine,264.03
28,8/1/2011,365,6,Camb,Nenrich,4,2,M,,,,,0-20,Coarse,16.5
28,8/1/2011,365,6,Camb,Nenrich,4,2,M,,,,,0-20,Crowns,59.41
28,8/1/2011,365,6,Camb,Nenrich,4,2,M,,,,,0-20,Fine,275.58
28,8/1/2011,366,6,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,0-20,Coarse,72.61
28,8/1/2011,366,6,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,0-20,Crowns,75.91
28,8/1/2011,366,6,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,0-20,Fine,118.81
28,8/1/2011,367,2,Camb,Namb,0,1,M,,,,,0-20,Coarse,0
28,8/1/2011,367,2,Camb,Namb,0,1,M,,,,,0-20,Crowns,0
28,8/1/2011,367,2,Camb,Namb,0,1,M,,,,,0-20,Fine,1.82
28,8/1/2011,368,3,Cenrich,Nenrich,0,1,M,,,,,0-20,Coarse,0
28,8/1/2011,368,3,Cenrich,Nenrich,0,1,M,,,,,0-20,Crowns,1.65
28,8/1/2011,368,3,Cenrich,Nenrich,0,1,M,,,,,0-20,Fine,11.55
28,8/1/2011,369,4,Camb,Nenrich,0,1,M,,,,,0-20,Coarse,19.8
28,8/1/2011,369,4,Camb,Nenrich,0,1,M,,,,,0-20,Crowns,1.65
28,8/1/2011,369,4,Camb,Nenrich,0,1,M,,,,,0-20,Fine,6.6
28,8/1/2011,370,6,Camb,Namb,0,1,M,,,,,0-20,Coarse,0
28,8/1/2011,370,6,Camb,Namb,0,1,M,,,,,0-20,Crowns,0
28,8/1/2011,370,6,Camb,Namb,0,1,M,,,,,0-20,Fine,13.2
28,8/1/2011,371,6,Camb,Nenrich,0,1,M,,,,,0-20,Coarse,4.95
28,8/1/2011,371,6,Camb,Nenrich,0,1,M,,,,,0-20,Crowns,0
28,8/1/2011,371,6,Camb,Nenrich,0,1,M,,,,,0-20,Fine,21.45
29,8/1/2012,1,1,Cenrich,Namb,4,2,M,,,,,0-20,Coarse,56.11
29,8/1/2012,1,1,Cenrich,Namb,4,2,M,,,,,0-20,Crowns,28.05
29,8/1/2012,1,1,Cenrich,Namb,4,2,M,,,,,0-20,Fine,69.31
29,8/1/2012,2,1,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,,,0-20,Coarse,4.95
29,8/1/2012,2,1,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,,,0-20,Crowns,193.07
29,8/1/2012,2,1,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,,,0-20,Fine,222.77
29,8/1/2012,3,1,Cenrich,Nenrich,4,1,S,,Legume,,,0-20,Coarse,33
29,8/1/2012,3,1,Cenrich,Nenrich,4,1,S,,Legume,,,0-20,Crowns,4.95
