Year,Sampling #,plot,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Water Treatment,Temp Treatment,Nitrification (mg/kg-1/m-1),Ammonification (mg kg-1 ~m-1),Net N mineralization (mg kg-1 ~m-1),Incubation length (days),Nitrification (mg kg-1 d-1),Ammonification (mg kg-1 d-1),Net N mineralization (mg kg-1 d-1),Notes
2011,18,15,1,Cenrich,Namb,4,3,M,,,,,1.376721977,0.263189664,1.639911641,30,0.045890733,0.008772989,0.054663721,
2011,18,16,1,Cenrich,Namb,9,4,M,,,,,3.796087537,4.617910705,8.413998242,30,0.126536251,0.153930357,0.280466608,
2011,18,17,1,Cenrich,Namb,9,4,M,,,H2Oneg,HTelv,1.495254605,-0.195205422,1.300049183,30,0.04984182,-0.006506847,0.043334973,
2011,18,18,1,Cenrich,Nenrich,1,1,M,Amorpha canescens,Legume,,,7.862765985,5.014113749,12.87687973,30,0.262092199,0.167137125,0.429229324,
2011,18,19,1,Cenrich,Namb,4,3,M,,,,,0.838619735,0.137310901,0.975930636,30,0.027953991,0.00457703,0.032531021,
2011,18,20,1,Cenrich,Nenrich,4,1,S,,Forb,,,3.093708828,-5.181877133,-2.088168305,30,0.103123628,-0.172729238,-0.06960561,
2011,18,21,1,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTamb,2.70607701,-0.148631535,2.557445475,30,0.090202567,-0.004954385,0.085248182,
2011,18,22,1,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,2.004457345,0.763248902,2.767706247,30,0.066815245,0.02544163,0.092256875,
2011,18,23,1,Cenrich,Namb,16,4,M,,,,,4.136103776,-1.027915013,3.108188762,30,0.137870126,-0.034263834,0.103606292,
2011,18,24,1,Cenrich,Namb,1,1,M,Agropyron repens,C-3,,,3.367171389,-0.299158707,3.068012682,30,0.112239046,-0.009971957,0.102267089,
2011,18,25,1,Cenrich,Nenrich,0,1,M,,,,,15.00152924,24.86781769,39.86934693,30,0.500050975,0.828927256,1.328978231,
2011,18,26,1,Cenrich,Namb,9,4,M,,,H2Oamb,HTamb,3.558708883,-1.220067119,2.338641765,30,0.118623629,-0.040668904,0.077954725,
2011,18,27,1,Cenrich,Namb,4,1,S,,Forb,,,1.345732598,-0.128521288,1.21721131,30,0.044857753,-0.004284043,0.04057371,
2011,18,28,1,Cenrich,Namb,4,2,M,,,,,0.534300042,1.116836444,1.651136485,30,0.017810001,0.037227881,0.055037883,
2011,18,29,1,Cenrich,Nenrich,4,2,M,,,,,21.81519669,3.669802778,25.48499947,30,0.727173223,0.122326759,0.849499982,
2011,18,30,1,Cenrich,Nenrich,16,4,M,,,,,2.2534259,-1.455468581,0.797957319,30,0.075114197,-0.048515619,0.026598577,
2011,18,31,1,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,5.67328214,32.83875814,38.51204028,30,0.189109405,1.094625271,1.283734676,
2011,18,32,1,Cenrich,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,-0.135531761,-5.303947859,-5.43947962,30,-0.004517725,-0.176798262,-0.181315987,
2011,18,33,1,Cenrich,Namb,16,4,M,,,,,0.075515232,-0.881625613,-0.80611038,30,0.002517174,-0.02938752,-0.026870346,
2011,18,34,1,Cenrich,Nenrich,9,4,M,,,H2Oneg,HTelv,23.47046653,7.143564513,30.61403104,30,0.782348884,0.238118817,1.020467701,
2011,18,35,1,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,,,5.664128668,0.70780958,6.371938248,30,0.188804289,0.023593653,0.212397942,
2011,18,36,1,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,,,9.338150093,1.083024263,10.42117436,30,0.31127167,0.036100809,0.347372479,
2011,18,37,1,Cenrich,Nenrich,1,1,M,Petalostemum villosum,Legume,,,9.275801087,0.784088382,10.05988947,30,0.30919337,0.026136279,0.335329649,
2011,18,38,1,Cenrich,Nenrich,4,2,M,,,,,2.028958277,-2.425976296,-0.397018019,30,0.067631943,-0.080865877,-0.013233934,
2011,18,39,1,Cenrich,Namb,1,1,M,Bromus inermis,C-3,,,2.349055177,-0.657337034,1.691718144,30,0.078301839,-0.021911234,0.056390605,
2011,18,40,1,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,4.485380216,1.985847798,6.471228015,30,0.149512674,0.066194927,0.2157076,
2011,18,41,1,Cenrich,Nenrich,4,1,S,,C-3,,,4.003106758,-0.99695928,3.006147478,30,0.133436892,-0.033231976,0.100204916,
2011,18,42,1,Cenrich,Namb,1,1,M,Solidago rigida,Forb,,,2.582494561,-0.848405624,1.734088938,30,0.086083152,-0.028280187,0.057802965,
2011,18,43,1,Cenrich,Nenrich,16,4,M,,,,,2.837480192,-5.250683358,-2.413203165,30,0.094582673,-0.175022779,-0.080440106,
2011,18,44,1,Cenrich,Nenrich,4,3,M,,,,,7.365080024,-1.451515816,5.913564208,30,0.245502667,-0.048383861,0.197118807,
2011,18,45,1,Cenrich,Namb,16,4,M,,,,,0.437689908,-1.412830449,-0.975140541,30,0.014589664,-0.047094348,-0.032504685,
2011,18,46,1,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,,,2.4537949,-0.192940421,2.260854478,30,0.081793163,-0.006431347,0.075361816,
2011,18,47,1,Cenrich,Nenrich,1,1,M,Koeleria cristata,C-3,,,20.0026748,-1.369783922,18.63289087,30,0.666755827,-0.045659464,0.621096362,
2011,18,48,1,Cenrich,Namb,9,4,M,,,H2Oamb,HTelv,5.537489042,0.595870794,6.133359836,30,0.184582968,0.01986236,0.204445328,
2011,18,49,1,Cenrich,Nenrich,1,1,M,Achillea millefolium,Forb,,,10.91199999,6.168159818,17.08015981,30,0.363733333,0.205605327,0.56933866,
2011,18,50,1,Cenrich,Nenrich,9,4,M,,,H2Oneg,HTamb,8.922598481,-0.232891061,8.68970742,30,0.297419949,-0.007763035,0.289656914,
2011,18,51,1,Cenrich,Namb,16,4,M,,,,,13.80388122,-1.424883321,12.3789979,30,0.460129374,-0.047496111,0.412633263,
2011,18,52,1,Cenrich,Nenrich,16,4,M,,,,,11.43808373,-4.174673259,7.263410467,30,0.381269458,-0.139155775,0.242113682,
2011,18,53,1,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,6.187391053,-1.83582528,4.351565773,30,0.206246368,-0.061194176,0.145052192,
2011,18,54,1,Cenrich,Nenrich,4,1,S,,C-4,,,9.099831532,-0.05156289,9.048268643,30,0.303327718,-0.001718763,0.301608955,
2011,18,55,1,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,7.418588408,-0.424941476,6.993646933,30,0.24728628,-0.014164716,0.233121564,
2011,18,56,1,Cenrich,Namb,4,1,S,,Legume,,,18.17246081,3.698050819,21.87051163,30,0.605748694,0.123268361,0.729017054,
2011,18,57,1,Cenrich,Namb,1,1,M,Schizachyrium scoparium,C-4,,,6.642444117,-0.310472525,6.331971592,30,0.221414804,-0.010349084,0.21106572,
2011,18,58,1,Cenrich,Nenrich,4,3,M,,,,,9.069871279,-3.861951151,5.207920128,30,0.302329043,-0.128731705,0.173597338,
2011,18,59,1,Cenrich,Nenrich,4,4,S,,,,,-2.297667504,-8.082822598,-10.3804901,30,-0.076588917,-0.26942742,-0.346016337,
2011,18,60,1,Cenrich,Nenrich,1,1,M,Andropogon gerardi,C-4,,,1.649150498,-2.169265799,-0.520115301,30,0.054971683,-0.07230886,-0.017337177,
2011,18,61,1,Cenrich,Namb,0,1,M,,,,,3.185343858,0.110137739,3.295481597,30,0.106178129,0.003671258,0.109849387,
2011,18,62,2,Camb,Namb,4,4,S,,,,,2.662834508,0.195724315,2.858558823,30,0.08876115,0.006524144,0.095285294,
2011,18,63,2,Camb,Namb,4,3,M,,,,,2.209508598,1.055590578,3.265099176,30,0.073650287,0.035186353,0.108836639,
2011,18,64,2,Camb,Nenrich,16,4,M,,,,,7.400231684,1.592564899,8.992796582,30,0.246674389,0.053085497,0.299759886,
2011,18,65,2,Camb,Nenrich,9,4,M,,,,,27.56614225,1.945569094,29.51171135,30,0.918871408,0.064852303,0.983723712,
2011,18,66,2,Camb,Nenrich,9,4,M,,,H2Oneg,HTamb,8.621689202,-1.418954621,7.202734581,30,0.28738964,-0.047298487,0.240091153,
2011,18,67,2,Camb,Namb,16,4,M,,,,,3.170585737,-2.002639963,1.167945774,30,0.105686191,-0.066754665,0.038931526,
2011,18,68,2,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,24.7819759,29.19087002,53.97284592,30,0.826065863,0.973029001,1.799094864,
2011,18,69,2,Camb,Namb,16,4,M,,,,,2.455628275,3.425409284,5.881037559,30,0.081854276,0.114180309,0.196034585,
2011,18,70,2,Camb,Namb,1,1,M,Andropogon gerardi,C-4,,,1.392635133,0.520305572,1.912940705,30,0.046421171,0.017343519,0.06376469,
2011,18,71,2,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,-1.169427276,-1.419330651,-2.588757927,30,-0.038980909,-0.047311022,-0.086291931,
2011,18,72,2,Camb,Nenrich,1,1,M,Petalostemum villosum,Legume,,,5.086412591,-3.563795312,1.522617279,30,0.169547086,-0.118793177,0.050753909,
2011,18,73,2,Camb,Nenrich,0,1,M,,,,,0.413209396,-2.968035437,-2.554826041,30,0.013773647,-0.098934515,-0.085160868,
2011,18,74,2,Camb,Nenrich,4,1,S,,Legume,,,6.451019984,-0.869497674,5.58152231,30,0.215033999,-0.028983256,0.186050744,
2011,18,75,2,Camb,Nenrich,4,3,M,,,,,11.67618097,-2.971117595,8.705063379,30,0.389206032,-0.099037253,0.290168779,
2011,18,76,2,Camb,Nenrich,4,1,S,,C-4,,,3.63465742,0.957478017,4.592135437,30,0.121155247,0.031915934,0.153071181,
2011,18,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,1.74780316,-0.055991379,1.691811781,30,0.058260105,-0.001866379,0.056393726,
2011,18,78,2,Camb,Namb,4,2,M,,,,,6.7526656,-1.387589722,5.365075878,30,0.225088853,-0.046252991,0.178835863,
2011,18,79,2,Camb,Nenrich,4,3,M,,,,,4.728268804,-0.376942819,4.351325985,30,0.15760896,-0.012564761,0.1450442,
2011,18,80,2,Camb,Namb,4,1,S,,C-3,,,2.949627243,0.551097764,3.500725007,30,0.098320908,0.018369925,0.116690834,
2011,18,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,3.699109954,0.447185835,4.14629579,30,0.123303665,0.014906195,0.13820986,
2011,18,82,2,Camb,Namb,4,3,M,,,,,0.895750934,-0.184816112,0.710934822,30,0.029858364,-0.006160537,0.023697827,
2011,18,83,2,Camb,Namb,9,4,M,,,H2Oamb,,3.86586418,0.806767276,4.672631455,30,0.128862139,0.026892243,0.155754382,
2011,18,84,2,Camb,Nenrich,9,4,M,,,H2Oamb,HTelv,0.020055508,-3.20041356,-3.180358051,30,0.000668517,-0.106680452,-0.106011935,
2011,18,85,2,Camb,Nenrich,4,2,S,,,,,3.350634935,-3.494256657,-0.143621722,30,0.111687831,-0.116475222,-0.004787391,
2011,18,86,2,Camb,Nenrich,4,3,M,,,,,1.205469885,-0.701152492,0.504317393,30,0.040182329,-0.02337175,0.01681058,
2011,18,87,2,Camb,Namb,9,4,M,,,H2Oneg,HTamb,0.75151199,-1.44942105,-0.69790906,30,0.0250504,-0.048314035,-0.023263635,
2011,18,88,2,Camb,Nenrich,4,4,S,,,,,5.899946691,0.410375491,6.310322182,30,0.19666489,0.013679183,0.210344073,
2011,18,89,2,Camb,Namb,4,1,S,,Forb,,,2.741345237,-0.330067363,2.411277874,30,0.091378175,-0.011002245,0.080375929,
2011,18,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0.747922448,1.291406784,2.039329232,30,0.024930748,0.043046893,0.067977641,
2011,18,91,2,Camb,Nenrich,4,3,M,,,,,14.33610145,2.01474774,16.35084919,30,0.477870048,0.067158258,0.545028306,
2011,18,92,2,Camb,Namb,9,4,M,,,H2Oneg,HTelv,7.222078502,7.445447941,14.66752644,30,0.24073595,0.248181598,0.488917548,
2011,18,93,2,Camb,Namb,4,1,S,,Legume,,,17.87780044,1.472649613,19.35045005,30,0.595926681,0.04908832,0.645015002,
2011,18,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,1.185969673,0.494854388,1.680824061,30,0.039532322,0.016495146,0.056027469,
2011,18,95,2,Camb,Nenrich,4,1,S,,Forb,,,1.038940155,-0.052171616,0.986768539,30,0.034631338,-0.001739054,0.032892285,
2011,18,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,19.99259041,5.546750174,25.53934058,30,0.66641968,0.184891672,0.851311353,
2011,18,97,2,Camb,Nenrich,9,4,M,,,H2Oamb,HTamb,11.07184648,-0.983515017,10.08833147,30,0.369061549,-0.032783834,0.336277716,
2011,18,98,2,Camb,Nenrich,4,1,S,,C-3,,,4.450397389,-1.203369758,3.247027631,30,0.14834658,-0.040112325,0.108234254,
2011,18,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,8.015019144,0.536933578,8.551952722,30,0.267167305,0.017897786,0.285065091,
2011,18,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,9.542738461,1.234989857,10.77772832,30,0.318091282,0.041166329,0.359257611,
2011,18,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,6.940537625,0.082506025,7.02304365,30,0.231351254,0.002750201,0.234101455,
2011,18,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,7.915491078,-2.965243454,4.950247624,30,0.263849703,-0.098841448,0.165008254,
2011,18,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,5.02578381,-1.145072385,3.880711425,30,0.167526127,-0.038169079,0.129357048,
2011,18,104,2,Camb,Namb,16,4,M,,,,,0.870053787,1.311944242,2.181998029,30,0.029001793,0.043731475,0.072733268,
2011,18,105,2,Camb,Namb,4,1,S,,C-4,,,1.428071437,0.877884628,2.305956065,30,0.047602381,0.029262821,0.076865202,
2011,18,106,2,Camb,Namb,9,4,M,,,H2Oamb,HTamb,4.846469569,0.037518957,4.883988526,30,0.161548986,0.001250632,0.162799618,
2011,18,107,2,Camb,Namb,16,4,M,,,,,0.987891205,-1.053312072,-0.065420867,30,0.032929707,-0.035110402,-0.002180696,
2011,18,108,2,Camb,Nenrich,16,4,M,,,,,3.582830969,-1.153397538,2.42943343,30,0.119427699,-0.038446585,0.080981114,
2011,18,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,10.11217321,5.181954825,15.29412803,30,0.33707244,0.172731827,0.509804268,
2011,18,110,2,Camb,Nenrich,16,4,M,,,,,2.766727932,-1.684364843,1.082363089,30,0.092224264,-0.056145495,0.03607877,
2011,18,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,3.981853542,0.921535848,4.90338939,30,0.132728451,0.030717862,0.163446313,
2011,18,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,2.04318997,-5.233899627,-3.190709657,30,0.068106332,-0.174463321,-0.106356989,
2011,18,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,13.65313367,-3.667764852,9.985368817,30,0.455104456,-0.122258828,0.332845627,
2011,18,114,2,Camb,Nenrich,4,3,M,,,,,0.288878362,-1.884900355,-1.596021993,30,0.009629279,-0.062830012,-0.053200733,
2011,18,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0.65231082,-1.153854929,-0.501544109,30,0.021743694,-0.038461831,-0.016718137,
2011,18,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,4.199587677,0.31432624,4.513913917,30,0.139986256,0.010477541,0.150463797,
2011,18,117,2,Camb,Nenrich,9,3,M,,,H2Oneg,HTelv,4.71931202,-0.306164619,4.413147401,30,0.157310401,-0.010205487,0.147104913,
2011,18,118,2,Camb,Nenrich,16,4,M,,,,,16.41815226,-1.464900913,14.95325135,30,0.547271742,-0.04883003,0.498441712,
2011,18,119,2,Camb,Namb,9,4,M,,,H2Oamb,HTelv,4.666304323,-0.090953827,4.575350496,30,0.155543477,-0.003031794,0.152511683,
2011,18,120,2,Camb,Namb,4,3,M,,,,,6.496049641,1.340222748,7.836272389,30,0.216534988,0.044674092,0.26120908,
2011,18,121,2,Camb,Namb,4,2,M,,,,,0.861514584,-0.437946025,0.423568559,30,0.028717153,-0.014598201,0.014118952,
2011,18,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,5.4788684,-0.075888399,5.402980001,30,0.182628947,-0.002529613,0.180099333,
2011,18,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,4.134089602,-2.104182231,2.02990737,30,0.137802987,-0.070139408,0.067663579,
2011,18,124,3,Cenrich,Nenrich,4,1,S,,C-4,,,8.524907064,0.59462294,9.119530004,30,0.284163569,0.019820765,0.303984333,
2011,18,125,3,Cenrich,Nenrich,4,2,M,,,,,3.60287327,-0.713221922,2.889651348,30,0.120095776,-0.023774064,0.096321712,
2011,18,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,1.194656017,0.14132633,1.335982347,30,0.039821867,0.004710878,0.044532745,
2011,18,127,3,Cenrich,Nenrich,4,2,M,,,,,4.468756553,-1.351826847,3.116929706,30,0.148958552,-0.045060895,0.103897657,
2011,18,128,3,Cenrich,Namb,9,4,M,,,H2Oamb,HTelv,11.49767739,1.018840121,12.51651751,30,0.383255913,0.033961337,0.41721725,
2011,18,129,3,Cenrich,Namb,4,3,M,,,,,2.071880942,-1.356877808,0.715003134,30,0.069062698,-0.04522926,0.023833438,
2011,18,130,3,Cenrich,Nenrich,16,4,M,,,,,13.88456978,-6.59501133,7.289558448,30,0.462818993,-0.219833711,0.242985282,
2011,18,131,3,Cenrich,Namb,9,4,M,,,H2Oneg,HTamb,8.160575265,-0.173062289,7.987512976,30,0.272019175,-0.005768743,0.266250433,
2011,18,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,1.291330638,-4.230084176,-2.938753538,30,0.043044355,-0.141002806,-0.097958451,
2011,18,133,3,Cenrich,Namb,9,4,M,,,H2Oamb,HTamb,3.394678499,0.173605137,3.568283637,30,0.11315595,0.005786838,0.118942788,
2011,18,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,6.252689137,-0.459831416,5.792857721,30,0.208422971,-0.015327714,0.193095257,
2011,18,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,10.58660991,-0.157545311,10.42906459,30,0.352886997,-0.00525151,0.347635486,
2011,18,136,3,Cenrich,Nenrich,4,1,S,,Forb,,,3.735379398,1.349199223,5.084578622,30,0.124512647,0.044973307,0.169485954,
2011,18,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,11.16609605,1.331892295,12.49798835,30,0.372203202,0.04439641,0.416599612,
2011,18,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,4.709329638,-1.309094056,3.400235582,30,0.156977655,-0.043636469,0.113341186,
2011,18,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,4.151152256,0.088162766,4.239315022,30,0.138371742,0.002938759,0.141310501,
2011,18,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0.423505303,-0.242559558,0.180945745,30,0.014116843,-0.008085319,0.006031525,
2011,18,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,24.37191631,1.86831719,26.2402335,30,0.81239721,0.06227724,0.87467445,
2011,18,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,-1.442547405,-1.291261624,-2.733809029,30,-0.048084913,-0.043042054,-0.091126968,
2011,18,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,8.080578764,-3.700160266,4.380418499,30,0.269352625,-0.123338676,0.14601395,
2011,18,144,3,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,,,-0.247597933,-1.87247094,-2.120068873,30,-0.008253264,-0.062415698,-0.070668962,
2011,18,145,3,Cenrich,Namb,1,1,M,Agropyron repens,C-3,,,3.924662761,-0.284437584,3.640225177,30,0.130822092,-0.009481253,0.121340839,
2011,18,146,3,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,,,0.630556806,0.024483538,0.655040344,30,0.02101856,0.000816118,0.021834678,
2011,18,147,3,Cenrich,Namb,16,4,M,,,,,5.25495334,0.821568419,6.076521759,30,0.175165111,0.027385614,0.202550725,
2011,18,148,3,Cenrich,Namb,4,3,M,,,,,2.608695021,-0.183435456,2.425259565,30,0.086956501,-0.006114515,0.080841986,
2011,18,149,3,Cenrich,Nenrich,9,4,M,,,H2Oneg,HTelv,7.854412992,-2.720997674,5.133415319,30,0.261813766,-0.090699922,0.171113844,
2011,18,150,3,Cenrich,Namb,4,1,S,,Legume,,,8.755172076,1.670115766,10.42528784,30,0.291839069,0.055670526,0.347509595,
2011,18,151,3,Cenrich,Nenrich,16,4,M,,,,,6.065702159,-10.44770777,-4.382005614,30,0.202190072,-0.348256926,-0.146066854,
2011,18,152,3,Cenrich,Namb,4,1,S,,C-4,,,1.885859265,0.780939158,2.666798423,30,0.062861976,0.026031305,0.088893281,
2011,18,153,3,Cenrich,Namb,1,1,M,Solidago rigida,Forb,,,1.019678953,0.239660762,1.259339715,30,0.033989298,0.007988692,0.041977991,
2011,18,154,3,Cenrich,Nenrich,4,4,S,,,,,15.90538608,-3.983659446,11.92172664,30,0.530179536,-0.132788648,0.397390888,
2011,18,155,3,Cenrich,Namb,4,4,S,,,,,2.892861751,-2.017090481,0.87577127,30,0.096428725,-0.067236349,0.029192376,
2011,18,156,3,Cenrich,Namb,4,2,M,,,,,4.750392172,1.46524328,6.215635452,30,0.158346406,0.048841443,0.207187848,
2011,18,157,3,Cenrich,Namb,4,1,S,,C-3,,,0.486419844,0.554909642,1.041329486,30,0.016213995,0.018496988,0.034710983,
2011,18,158,3,Cenrich,Nenrich,1,1,M,Amorpha canescens,Legume,,,0.405978059,-4.684527709,-4.27854965,30,0.013532602,-0.156150924,-0.142618322,
2011,18,159,3,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,,,1.908170855,-0.151428948,1.756741907,30,0.063605695,-0.005047632,0.058558064,
2011,18,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,3.336178834,-2.253663436,1.082515398,30,0.111205961,-0.075122115,0.036083847,
2011,18,161,3,Cenrich,Nenrich,9,4,M,,,,,10.19236859,-0.441788964,9.750579628,30,0.33974562,-0.014726299,0.325019321,
2011,18,162,3,Cenrich,Nenrich,4,3,M,,,,,0.971954129,-2.766516633,-1.794562505,30,0.032398471,-0.092217221,-0.05981875,
2011,18,163,3,Cenrich,Namb,16,4,M,,,,,2.126818854,-0.602992177,1.523826677,30,0.070893962,-0.020099739,0.050794223,
2011,18,164,3,Cenrich,Namb,4,4,M,,,,,7.56194743,1.214073626,8.776021056,30,0.252064914,0.040469121,0.292534035,
2011,18,165,3,Cenrich,Nenrich,9,3,M,,,H2Oneg,HTamb,3.036090473,-0.146520888,2.889569585,30,0.101203016,-0.00488403,0.096318986,
2011,18,166,3,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTelv,6.943166641,0.08399078,7.027157421,30,0.231438888,0.002799693,0.234238581,
2011,18,167,3,Cenrich,Nenrich,4,3,M,,,,,3.546663377,-0.782130338,2.764533039,30,0.118222113,-0.026071011,0.092151101,
2011,18,168,3,Cenrich,Nenrich,4,1,S,,C-3,,,0.457364953,-1.964195451,-1.506830498,30,0.015245498,-0.065473182,-0.050227683,
2011,18,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,6.611701519,-2.263919787,4.347781733,30,0.220390051,-0.075463993,0.144926058,
2011,18,170,3,Cenrich,Namb,9,4,M,,,,,3.445210341,-1.013368291,2.43184205,30,0.114840345,-0.033778943,0.081061402,
2011,18,171,3,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTamb,5.026872564,-1.989892374,3.03698019,30,0.167562419,-0.066329746,0.101232673,
2011,18,172,3,Cenrich,Namb,4,1,S,,Forb,,,2.769456942,0.79419943,3.563656371,30,0.092315231,0.026473314,0.118788546,
2011,18,173,3,Cenrich,Namb,16,4,M,,,,,1.809530627,-0.314495229,1.495035398,30,0.060317688,-0.010483174,0.049834513,
2011,18,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,4.7365953,0.409136411,5.145731711,30,0.15788651,0.01363788,0.17152439,
2011,18,175,3,Cenrich,Nenrich,16,4,M,,,,,5.304913018,-1.764390314,3.540522703,30,0.176830434,-0.05881301,0.118017423,
2011,18,176,3,Cenrich,Nenrich,4,3,M,,,,,9.847067323,-1.662075042,8.184992282,30,0.328235577,-0.055402501,0.272833076,
2011,18,177,3,Cenrich,Namb,9,4,M,,,H2Oneg,HTelv,5.703344445,-0.325616434,5.377728011,30,0.190111482,-0.010853881,0.1792576,
2011,18,178,3,Cenrich,Namb,4,3,M,,,,,1.082710559,-0.733492736,0.349217822,30,0.036090352,-0.024449758,0.011640594,
2011,18,179,3,Cenrich,Namb,16,4,M,,,,,3.20607797,-0.224936617,2.981141353,30,0.106869266,-0.007497887,0.099371378,
2011,18,180,3,Cenrich,Nenrich,16,4,M,,,,,0.704806989,-2.7627545,-2.05794751,30,0.023493566,-0.092091817,-0.06859825,
2011,18,181,3,Cenrich,Nenrich,4,1,S,,Legume,,,10.71490758,-5.748852544,4.966055031,30,0.357163586,-0.191628418,0.165535168,
2011,18,182,3,Cenrich,Namb,0,1,M,,,,,3.114564573,-0.230308777,2.884255796,30,0.103818819,-0.007676959,0.09614186,
2011,18,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,1.19843397,-8.325090724,-7.126656754,30,0.039947799,-0.277503024,-0.237555225,
2011,18,184,4,Camb,Namb,16,4,M,,,,,2.347863969,-0.66874001,1.679123959,30,0.078262132,-0.022291334,0.055970799,
2011,18,185,4,Camb,Nenrich,9,4,M,,,H2Oneg,HTamb,9.299518298,-0.684754934,8.614763364,30,0.309983943,-0.022825164,0.287158779,
2011,18,186,4,Camb,Nenrich,9,4,M,,,H2Oamb,HTelv,5.395131549,-1.242460815,4.152670734,30,0.179837718,-0.041415361,0.138422358,
2011,18,187,4,Camb,Namb,9,4,M,,,,,5.844922159,1.760734616,7.605656775,30,0.194830739,0.058691154,0.253521893,
2011,18,188,4,Camb,Namb,16,4,M,,,,,4.207896444,-3.605997606,0.601898837,30,0.140263215,-0.12019992,0.020063295,
2011,18,189,4,Camb,Namb,4,3,M,,,,,16.5023181,-3.299195321,13.20312278,30,0.55007727,-0.109973177,0.440104093,
2011,18,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,10.10473048,-0.042296836,10.06243364,30,0.336824349,-0.001409895,0.335414455,
2011,18,191,4,Camb,Namb,4,2,S,,,,,3.309269694,-0.078878332,3.230391362,30,0.11030899,-0.002629278,0.107679712,
2011,18,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,2.03082433,0.172018107,2.202842437,30,0.067694144,0.005733937,0.073428081,
2011,18,193,4,Camb,Nenrich,4,3,M,,,,,2.411200233,-2.522613187,-0.111412955,30,0.080373341,-0.084087106,-0.003713765,
2011,18,194,4,Camb,Nenrich,9,4,M,,,H2Oamb,,9.730683695,-3.138501585,6.59218211,30,0.324356123,-0.10461672,0.219739404,
2011,18,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,0.496404628,-2.26970465,-1.773300022,30,0.016546821,-0.075656822,-0.059110001,
2011,18,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,7.222098773,0.516700353,7.738799126,30,0.240736626,0.017223345,0.257959971,
